CustomerID,total_spent,num_orders,total_items,last_purchase,heavy_multibuy_count,total_basket_value,avg_basket_value,days_since,segment
14312,1611.59,6,1012,2011-10-24 09:46:00,48,29504.43,339.13,46,MultiBuy
14314,120.0,1,296,2011-08-25 10:39:00,8,960.0,120.0,106,Active
14315,2481.13,6,1021,2011-10-26 12:06:00,66,58665.79,580.85,44,MultiBuy
14317,508.58,1,255,2011-10-06 10:44:00,17,12205.92,508.58,64,MultiBuy
14320,477.79,2,325,2011-05-17 09:24:00,23,9109.97,293.87,206,MultiBuy
14321,1530.75,5,2406,2011-11-29 09:47:00,103,37936.85,308.43,10,MultiBuy
14323,605.06,2,350,2011-08-17 11:37:00,19,10885.66,302.38,114,MultiBuy
14326,183.85,1,103,2011-04-11 15:04:00,4,1470.8,183.85,241,Lapsed
14327,311.65,1,139,2011-06-29 13:58:00,7,3739.8,311.65,162,Active
14329,4975.24,7,3087,2011-11-22 15:50:00,159,262583.28,1017.76,16,MultiBuy
14331,462.66,2,252,2011-08-07 13:17:00,13,9523.84,340.14,123,MultiBuy
14332,840.21,3,463,2011-11-17 11:54:00,17,8770.38,350.82,22,MultiBuy
14333,415.2,1,58,2011-10-03 10:38:00,1,6228.0,415.2,67,Active
14334,2552.21,8,1731,2011-11-23 10:01:00,85,52810.94,325.99,16,MultiBuy
14335,454.86,2,375,2011-11-23 13:41:00,11,16047.2,267.45,15,MultiBuy
14336,1614.91,4,1759,2011-11-23 11:40:00,70,39833.76,442.6,16,MultiBuy
14338,588.22,2,335,2011-07-01 14:08:00,16,17407.35,561.53,160,MultiBuy
14339,309.52,1,168,2011-04-11 11:06:00,11,4333.28,309.52,242,MultiBuy
14340,134.7,1,58,2011-05-05 09:44:00,4,808.2,134.7,218,Lapsed
14341,2166.98,8,1397,2011-10-25 15:48:00,89,55485.69,433.48,44,MultiBuy
14342,668.56,4,347,2011-11-18 13:21:00,13,3851.86,183.42,20,MultiBuy
14344,889.93,8,477,2011-08-04 13:51:00,15,10932.39,153.98,126,MultiBuy
14345,108.98,1,50,2011-11-01 09:51:00,2,653.88,108.98,38,Active
14346,1021.58,2,605,2011-08-11 09:47:00,32,37104.5,618.41,120,MultiBuy
14348,409.57,1,183,2011-03-24 16:23:00,10,7372.26,409.57,259,MultiBuy
14349,133.5,1,86,2011-11-29 15:39:00,2,4138.5,133.5,9,Active
14350,282.93,1,183,2011-03-10 14:14:00,10,5092.74,282.93,273,MultiBuy
14351,51.0,1,12,2011-06-28 11:56:00,1,51.0,51.0,164,Active
14352,1078.96,4,538,2011-07-05 15:41:00,26,21249.26,452.11,156,MultiBuy
14353,90.6,1,64,2011-05-08 16:06:00,5,543.6,90.6,214,Lapsed
14354,163.62,2,210,2011-12-04 11:32:00,8,754.2,83.8,5,Repeat
14355,174.4,1,92,2010-12-09 12:16:00,5,1918.4,174.4,365,Lapsed
14356,701.23,2,277,2011-09-21 09:18:00,11,11531.2,349.43,79,MultiBuy
14357,225.12,1,147,2011-10-27 16:23:00,3,9004.8,225.12,42,Active
14359,912.18,3,371,2011-11-20 13:17:00,19,20288.23,368.88,18,MultiBuy
14360,2118.03,4,1139,2011-11-08 09:12:00,70,98690.68,843.51,31,MultiBuy
14362,151.5,1,96,2011-11-17 15:08:00,2,5605.5,151.5,21,Active
14364,3717.35,8,1967,2011-08-23 11:01:00,47,31836.95,461.41,108,MultiBuy
14367,9227.82,16,4426,2011-12-01 13:19:00,242,398166.36,764.23,7,MultiBuy
14368,155.0,1,36,2011-01-24 09:52:00,1,1240.0,155.0,319,Lapsed
14371,100.5,1,34,2011-02-17 16:35:00,1,402.0,100.5,294,Lapsed
14373,76.55,1,17,2010-12-16 15:40:00,1,306.2,76.55,357,Lapsed
14375,235.56,1,184,2011-06-07 13:44:00,4,15546.96,235.56,184,Lapsed
14377,617.05,2,219,2011-06-01 13:32:00,6,3375.55,306.87,190,Repeat
14379,348.1,2,292,2011-10-26 16:43:00,14,8763.14,190.5,43,MultiBuy
14381,202.68,1,146,2011-10-18 17:10:00,2,11350.08,202.68,51,Active
14382,615.49,1,1231,2011-11-13 16:18:00,22,77551.74,615.49,25,MultiBuy
14383,1247.69,3,817,2011-11-01 15:53:00,32,27483.75,465.83,37,MultiBuy
14385,202.11,3,159,2011-11-30 15:36:00,11,955.39,68.24,8,MultiBuy
14386,142.4,1,54,2011-02-16 09:45:00,3,996.8,142.4,296,Lapsed
14387,1727.6,3,795,2011-11-07 12:29:00,28,83645.58,601.77,32,MultiBuy
14388,3212.84,8,1941,2011-11-29 13:32:00,122,75977.14,408.48,9,MultiBuy
14389,1043.46,2,729,2011-10-05 15:17:00,39,24951.98,554.49,64,MultiBuy
14390,4642.57,9,2133,2011-11-29 13:49:00,94,176631.02,621.94,9,MultiBuy
14393,67.95,1,13,2011-05-05 18:16:00,0,339.75,67.95,217,Lapsed
14395,3479.91,9,1689,2011-12-07 14:34:00,24,152469.62,438.13,1,MultiBuy
14396,487.99,2,225,2011-10-05 16:09:00,2,18479.86,253.15,64,Repeat
14397,2612.96,19,1890,2011-12-07 09:22:00,72,14071.8,161.74,2,MultiBuy
14400,574.7,1,454,2011-07-13 15:50:00,20,14367.5,574.7,148,MultiBuy
14401,4051.48,13,4507,2011-12-05 13:30:00,168,57561.02,316.27,3,MultiBuy
14403,1475.81,4,519,2011-08-01 12:57:00,11,12421.33,621.07,129,MultiBuy
14404,1449.32,6,827,2011-11-06 12:30:00,45,23347.14,233.47,33,MultiBuy
14406,156.75,1,77,2011-08-12 16:54:00,3,1254.0,156.75,118,Active
14407,2142.73,5,1414,2011-08-24 14:02:00,49,32732.17,454.61,106,MultiBuy
14408,2599.03,7,1610,2011-11-29 11:41:00,64,53476.68,504.5,10,MultiBuy
14409,2059.45,6,1230,2011-09-29 18:18:00,43,33662.01,623.37,70,MultiBuy
14410,1099.27,9,565,2011-09-08 15:08:00,13,31402.92,167.04,91,MultiBuy
14411,1063.0,1,196,2011-02-02 10:56:00,10,14882.0,1063.0,310,MultiBuy
14412,770.03,2,786,2011-10-28 10:45:00,33,17562.3,408.43,42,MultiBuy
14413,121.05,1,67,2010-12-12 13:37:00,2,2663.1,121.05,361,Lapsed
14414,1496.98,7,2512,2011-09-09 12:09:00,93,22519.42,232.16,91,MultiBuy
14415,5855.57,13,2996,2011-12-08 14:38:00,102,355957.46,614.78,0,MultiBuy
14416,490.22,2,326,2011-11-17 15:22:00,9,4358.66,311.33,21,Repeat
14418,1937.25,3,1711,2011-12-06 11:39:00,76,96732.95,780.1,3,MultiBuy
14419,1051.79,6,483,2011-11-29 11:22:00,3,37523.35,185.76,10,Repeat
14420,387.52,1,334,2011-09-01 18:07:00,18,11238.08,387.52,98,MultiBuy
14421,813.11,2,365,2011-10-13 13:24:00,20,11122.86,411.96,56,MultiBuy
14422,4263.64,6,2906,2011-12-09 11:26:00,133,204588.79,921.57,0,MultiBuy
14423,265.2,1,120,2011-05-05 15:12:00,3,795.6,265.2,217,Lapsed
14424,322.08,1,48,2011-11-22 11:48:00,1,322.08,322.08,17,Active
14426,4481.67,10,2699,2011-11-16 12:25:00,110,131382.48,586.53,23,MultiBuy
14427,363.34,2,228,2011-10-20 14:23:00,11,5189.44,305.26,49,MultiBuy
14428,1224.06,5,428,2011-12-02 13:17:00,7,51173.8,373.53,6,Repeat
14431,470.36,1,130,2011-02-10 10:40:00,6,7996.12,470.36,302,Lapsed
14432,2248.5,6,2013,2011-11-30 08:04:00,59,198859.76,527.48,9,MultiBuy
14434,1372.8,6,368,2011-11-18 08:56:00,12,3126.0,260.5,21,MultiBuy
14436,89.06,1,129,2011-09-02 10:13:00,7,801.54,89.06,98,Active
14437,63.0,1,60,2010-12-09 09:27:00,5,315.0,63.0,365,Lapsed
14438,131.9,1,82,2011-02-06 14:56:00,7,1187.1,131.9,305,Lapsed
14439,2661.24,1,526,2011-01-24 11:39:00,25,85159.68,2661.24,319,MultiBuy
14440,2357.68,5,588,2011-12-01 15:42:00,33,28444.55,517.17,7,MultiBuy
14441,1712.89,4,446,2011-12-09 09:07:00,24,24281.83,476.11,0,MultiBuy
14442,1589.82,2,482,2011-05-19 11:36:00,13,50437.32,800.59,204,MultiBuy
14443,1420.2,4,938,2011-10-17 10:10:00,52,33827.26,363.73,53,MultiBuy
14446,1005.55,4,856,2011-12-09 11:34:00,19,76510.68,277.21,0,MultiBuy
14447,1163.23,5,571,2011-11-21 08:28:00,32,19876.46,283.95,18,MultiBuy
14448,375.35,2,104,2011-11-30 13:50:00,3,2388.3,119.42,8,Repeat
14449,885.8,4,741,2011-11-21 12:06:00,15,59118.47,236.47,18,MultiBuy
14450,483.25,3,241,2011-06-12 10:46:00,8,6706.97,167.67,180,Repeat
14451,643.9,2,378,2011-10-10 13:38:00,3,33766.7,321.59,59,Repeat
14452,259.05,2,116,2011-11-29 12:06:00,1,7771.5,129.52,10,Repeat
14453,119.93,1,49,2011-06-02 14:15:00,2,2638.46,119.93,189,Lapsed
14456,3014.32,9,2848,2011-12-04 13:59:00,63,427425.1,452.3,4,MultiBuy
14457,113.64,1,88,2011-02-02 09:39:00,4,454.56,113.64,310,Lapsed
14459,1837.92,1,760,2011-07-07 13:35:00,33,68003.04,1837.92,154,MultiBuy
14460,434.34,3,881,2011-08-21 14:19:00,16,3195.66,199.73,109,MultiBuy
14461,2102.67,3,765,2011-07-14 17:11:00,17,152604.08,852.54,147,MultiBuy
14462,1975.57,11,954,2011-10-04 15:55:00,23,53893.28,232.3,65,MultiBuy
14463,514.62,3,178,2011-09-02 15:20:00,5,850.74,170.15,97,Repeat
14465,1038.44,3,398,2011-04-07 12:38:00,12,29903.66,243.12,246,MultiBuy
14466,2272.4,7,1006,2011-11-10 14:07:00,39,23739.95,329.72,28,MultiBuy
14467,596.26,4,276,2011-11-22 12:48:00,0,13765.53,154.67,17,Repeat
14470,461.19,2,193,2011-11-28 10:31:00,6,11725.8,272.69,11,Repeat
14472,1852.67,8,1135,2011-08-28 11:01:00,28,73603.45,277.75,103,MultiBuy
14473,234.34,2,88,2011-09-26 15:10:00,5,981.04,140.15,73,Repeat
14474,547.66,1,140,2011-10-24 13:26:00,4,15882.14,547.66,45,Active
14475,925.85,3,447,2011-09-29 10:46:00,27,12943.76,308.18,71,MultiBuy
14476,193.0,1,110,2011-03-27 15:39:00,5,3281.0,193.0,256,Lapsed
14477,1309.6,4,720,2011-11-20 11:11:00,10,3682.0,368.2,19,MultiBuy
14479,316.25,2,117,2011-03-31 09:07:00,4,2878.8,159.93,253,Repeat
14480,279.05,1,143,2011-11-28 16:35:00,9,3627.65,279.05,10,Active
14481,636.51,2,489,2011-06-28 10:38:00,21,9640.02,321.33,164,MultiBuy
14482,2022.81,6,1627,2011-11-21 13:14:00,51,49941.02,364.53,17,MultiBuy
14483,137.1,1,97,2011-03-03 10:26:00,4,1233.9,137.1,281,Lapsed
14484,321.92,1,210,2011-10-20 14:11:00,10,4506.88,321.92,49,MultiBuy
14485,162.8,1,70,2011-11-01 12:25:00,0,7488.8,162.8,38,Active
14487,1165.48,6,712,2011-11-13 12:17:00,29,36123.26,258.02,26,MultiBuy
14488,1064.28,1,799,2011-10-03 09:30:00,34,48956.88,1064.28,67,MultiBuy
14489,463.38,1,299,2011-05-16 14:51:00,24,13901.4,463.38,206,MultiBuy
14491,340.93,2,139,2011-06-17 15:22:00,5,3287.29,193.37,174,Repeat
14493,2383.24,5,1285,2011-12-02 16:14:00,72,58583.74,488.2,6,MultiBuy
14494,139.56,1,92,2011-11-14 09:21:00,6,976.92,139.56,25,Active
14495,123.8,2,62,2011-10-20 12:28:00,6,414.0,69.0,50,Repeat
14496,538.81,2,159,2011-02-01 09:01:00,7,4804.28,252.86,311,Repeat
14497,475.37,1,235,2011-02-03 17:01:00,10,13785.73,475.37,308,MultiBuy
14498,1957.32,5,1098,2011-10-28 12:09:00,34,98567.79,510.71,42,MultiBuy
14499,808.44,3,496,2011-11-13 13:01:00,9,61763.42,325.07,25,Repeat
14500,356.85,3,117,2011-09-12 16:45:00,4,1496.25,213.75,87,Repeat
14501,251.21,2,161,2011-06-09 12:02:00,8,1373.4,137.34,183,Repeat
14502,2426.79,11,1464,2011-11-20 11:50:00,18,183653.98,302.56,19,MultiBuy
14503,3543.26,6,2004,2011-12-06 13:30:00,114,109329.35,666.64,2,MultiBuy
14504,673.26,4,308,2011-10-23 16:00:00,7,20066.37,187.54,46,Repeat
14505,5859.43,8,2739,2011-11-22 15:45:00,40,634030.36,807.68,16,MultiBuy
14506,1960.65,5,704,2011-11-22 13:02:00,8,144672.0,490.41,16,Repeat
14507,1367.88,6,594,2011-11-16 12:21:00,23,24673.98,259.73,23,MultiBuy
14508,268.05,2,129,2011-11-17 19:48:00,3,7346.63,133.58,21,Repeat
14511,1314.81,5,784,2011-11-28 17:05:00,52,19774.1,290.8,10,MultiBuy
14512,275.28,2,122,2011-06-05 12:39:00,4,3109.12,135.18,187,Repeat
14513,455.59,3,361,2011-08-31 11:25:00,5,1463.89,121.99,100,Repeat
14514,990.2,3,564,2011-10-09 16:05:00,19,26171.38,379.3,60,MultiBuy
14515,2076.89,6,1110,2011-11-22 11:37:00,42,44196.22,450.98,17,MultiBuy
14517,330.45,2,91,2011-11-06 14:20:00,3,3846.3,213.68,32,Repeat
14518,174.37,1,278,2011-10-06 14:43:00,7,2789.92,174.37,63,Active
14520,270.6,2,146,2011-12-08 09:46:00,3,481.8,120.45,1,Repeat
14522,974.54,4,525,2011-11-15 13:24:00,14,6020.81,354.17,23,MultiBuy
14523,241.09,1,251,2011-08-23 13:13:00,9,2893.08,241.09,107,Active
14524,1843.83,9,669,2011-11-08 12:29:00,16,44510.81,225.94,31,MultiBuy
14525,4215.9,9,2637,2011-11-20 11:37:00,68,189078.4,670.49,19,MultiBuy
14527,8506.13,55,2086,2011-12-07 12:19:00,23,172569.05,177.91,2,MultiBuy
14528,364.22,1,278,2011-11-02 17:09:00,11,6555.96,364.22,36,MultiBuy
14529,578.61,3,325,2011-10-10 15:27:00,0,43140.86,202.54,59,Repeat
14530,2862.11,6,1395,2011-11-14 10:38:00,31,104901.09,492.49,25,MultiBuy
14532,932.85,4,284,2011-04-17 13:05:00,7,15697.5,245.27,235,Repeat
14533,1949.72,7,4019,2011-11-15 12:05:00,52,20942.2,337.78,24,MultiBuy
14534,4395.65,18,2026,2011-12-07 12:19:00,65,151076.56,297.98,2,MultiBuy
14535,2854.84,3,1824,2011-10-10 15:39:00,50,322442.07,983.06,59,MultiBuy
14536,170.95,1,39,2011-03-25 12:21:00,0,3077.1,170.95,259,Lapsed
14537,355.56,1,120,2011-10-13 10:54:00,10,3555.6,355.56,57,MultiBuy
14538,388.25,2,155,2011-10-06 10:31:00,8,4827.5,254.08,64,Repeat
14539,537.48,2,428,2011-11-24 09:50:00,22,12138.66,379.33,15,MultiBuy
14540,952.66,3,411,2011-11-30 10:15:00,18,26767.2,377.0,9,MultiBuy
14541,1453.35,8,641,2011-10-12 10:08:00,31,26034.74,247.95,58,MultiBuy
14542,103.25,1,19,2011-06-07 08:19:00,0,516.25,103.25,185,Lapsed
14543,3560.08,16,671,2011-11-11 12:45:00,25,18513.73,272.26,28,MultiBuy
14544,2004.3,2,1536,2011-11-15 15:06:00,50,110939.79,999.46,23,MultiBuy
14546,2573.93,5,1313,2011-12-04 13:00:00,20,223001.85,561.72,4,MultiBuy
14547,3974.75,8,2639,2011-12-06 11:06:00,93,220739.44,621.8,3,MultiBuy
14548,652.8,2,256,2011-07-12 12:19:00,4,1305.6,326.4,150,Repeat
14549,289.24,1,136,2011-02-01 13:47:00,2,16197.44,289.24,310,Lapsed
14550,757.37,2,389,2011-11-29 12:12:00,16,17608.72,374.65,10,MultiBuy
14551,186.23,2,106,2011-11-21 13:36:00,5,1060.41,106.04,17,Repeat
14552,164.22,1,90,2011-07-11 12:49:00,0,9360.54,164.22,151,Active
14553,859.27,5,493,2011-11-20 13:20:00,13,19497.12,172.54,18,MultiBuy
14554,2279.49,4,1443,2011-11-29 16:44:00,53,176729.03,870.59,9,MultiBuy
14555,312.54,2,122,2011-10-13 16:24:00,3,3239.76,170.51,56,Repeat
14557,788.38,1,510,2011-09-15 15:48:00,16,12614.08,788.38,84,MultiBuy
14560,2237.77,22,1260,2011-12-02 15:22:00,36,13098.46,177.01,6,MultiBuy
14561,1080.76,3,1014,2011-09-25 12:39:00,51,27405.93,397.19,75,MultiBuy
14562,5006.77,18,1815,2011-12-06 11:05:00,45,135319.18,322.96,3,MultiBuy
14565,2949.12,4,1537,2011-09-05 09:07:00,92,105516.06,850.94,95,MultiBuy
14566,1432.0,1,800,2011-08-21 11:05:00,4,5728.0,1432.0,110,Active
14567,1530.36,2,412,2011-10-14 10:21:00,33,25001.88,757.63,56,MultiBuy
14569,227.39,1,79,2011-12-08 14:58:00,2,2728.68,227.39,0,Active
14570,217.21,2,94,2011-03-04 10:58:00,4,3625.49,129.48,280,Repeat
14572,2804.54,7,1420,2011-12-06 14:40:00,37,131230.37,500.88,2,MultiBuy
14573,1639.82,9,534,2011-06-13 11:15:00,7,59408.97,261.71,179,Repeat
14576,35.4,1,12,2010-12-02 17:51:00,1,35.4,35.4,371,Lapsed
14577,859.71,4,353,2011-11-27 12:47:00,3,28121.79,228.63,12,Repeat
14578,168.63,1,240,2011-12-06 17:18:00,5,4047.12,168.63,2,Active
14581,138.6,1,217,2011-11-23 12:39:00,4,2356.2,138.6,16,Active
14582,114.11,1,73,2011-10-30 11:56:00,3,684.66,114.11,40,Active
14583,986.96,5,751,2011-12-04 12:32:00,12,62620.57,207.35,5,MultiBuy
14584,1033.06,4,381,2011-06-23 18:33:00,3,26264.9,268.01,168,Repeat
14585,157.05,1,91,2011-10-20 14:33:00,4,4554.45,157.05,49,Active
14586,237.36,1,444,2011-03-08 10:04:00,17,4509.84,237.36,276,MultiBuy
14587,1580.29,9,749,2011-11-21 11:34:00,2,67900.24,183.02,18,Repeat
14589,39.75,1,5,2010-12-03 11:42:00,0,119.25,39.75,371,Lapsed
14591,1320.21,4,1228,2011-11-24 13:57:00,42,59797.32,339.76,14,MultiBuy
14592,557.94,3,407,2011-11-04 16:35:00,9,31758.15,201.0,34,Repeat
14593,617.15,3,330,2011-11-18 12:48:00,2,34115.05,225.93,21,Repeat
14594,363.33,2,183,2011-12-02 13:28:00,8,10179.93,195.77,6,Repeat
14595,1740.6,6,978,2011-11-20 12:12:00,47,78643.01,771.01,19,MultiBuy
14597,866.24,2,566,2011-11-28 13:13:00,19,31345.46,666.92,10,MultiBuy
14598,221.97,1,189,2011-10-26 13:19:00,2,11098.5,221.97,43,Active
14600,393.33,1,125,2011-02-07 09:48:00,2,9833.25,393.33,305,Lapsed
14601,213.96,1,168,2011-11-29 09:48:00,7,1497.72,213.96,10,Active
14603,660.0,1,400,2011-03-10 10:27:00,2,1320.0,660.0,274,Lapsed
14606,11926.15,90,6177,2011-12-08 19:28:00,91,385281.58,144.08,0,MultiBuy
14607,15021.5,12,10734,2011-11-24 10:35:00,75,126396.82,1620.47,15,MultiBuy
14608,1785.15,4,437,2011-12-05 16:52:00,14,10277.85,513.89,3,MultiBuy
14609,601.56,4,7026,2011-09-28 12:54:00,4,601.56,150.39,71,Repeat
14616,406.08,3,104,2011-04-11 09:54:00,3,406.08,135.36,242,Repeat
14618,523.44,3,262,2011-11-30 13:45:00,11,2894.28,206.73,8,MultiBuy
14619,394.44,1,152,2011-04-08 07:37:00,8,7888.8,394.44,245,Lapsed
14620,412.78,2,214,2011-05-18 11:58:00,7,5481.98,210.85,205,Repeat
14621,1788.36,5,993,2011-12-08 16:22:00,63,34484.84,374.84,0,MultiBuy
14622,320.58,1,146,2011-06-08 12:42:00,6,6732.18,320.58,184,Lapsed
14623,882.02,5,406,2011-11-07 13:56:00,8,25132.04,190.39,31,Repeat
14624,225.85,2,162,2011-10-13 13:44:00,9,2538.6,195.28,56,Repeat
14625,899.63,2,335,2011-05-27 15:32:00,14,25875.92,488.22,195,MultiBuy
14626,2791.27,4,1403,2011-11-16 10:37:00,70,88724.25,727.25,23,MultiBuy
14628,671.96,2,272,2011-09-09 14:58:00,10,8063.52,335.98,90,MultiBuy
14629,955.26,2,378,2011-12-05 16:55:00,5,73653.3,491.02,3,Repeat
14631,1006.98,3,622,2011-10-20 11:17:00,26,13911.94,339.32,50,MultiBuy
14632,114.56,1,96,2011-03-22 08:49:00,2,916.48,114.56,262,Lapsed
14633,344.9,1,96,2011-03-18 17:07:00,3,6898.0,344.9,265,Lapsed
14636,609.85,2,241,2011-11-03 16:12:00,10,8518.96,304.25,35,MultiBuy
14638,443.6,1,166,2011-10-20 10:10:00,10,7097.6,443.6,50,MultiBuy
14639,2984.49,6,1431,2011-10-18 15:06:00,73,115506.85,671.55,51,MultiBuy
14640,2107.38,6,880,2011-11-15 13:07:00,42,40256.51,383.4,23,MultiBuy
14641,110.46,1,90,2011-11-18 10:42:00,6,773.22,110.46,21,Active
14642,96.12,1,76,2011-10-12 11:08:00,1,192.24,96.12,58,Active
14643,693.81,2,815,2011-06-22 14:41:00,24,10743.02,346.55,169,MultiBuy
14644,830.76,2,258,2011-10-03 08:30:00,10,13078.68,503.03,67,MultiBuy
14645,597.09,2,381,2011-07-06 09:15:00,21,9657.69,321.92,156,MultiBuy
14646,279138.02,72,196844,2011-12-08 12:12:00,1846,17979871.25,8728.09,1,MultiBuy
14647,236.04,1,91,2011-05-22 13:40:00,1,6609.12,236.04,200,Lapsed
14649,1402.59,4,1004,2011-12-05 12:30:00,23,75282.06,404.74,4,MultiBuy
14651,653.75,2,343,2011-10-03 15:52:00,9,34520.49,341.79,66,Repeat
14652,114.18,1,53,2011-09-23 14:21:00,1,3311.22,114.18,76,Active
14653,1916.7,7,944,2011-12-08 13:45:00,23,80664.44,346.2,0,MultiBuy
14655,1932.23,4,1089,2011-12-01 16:28:00,38,24482.67,499.65,7,MultiBuy
14656,291.05,2,120,2011-06-23 13:51:00,0,11915.13,148.94,168,Repeat
14657,848.22,4,466,2011-11-22 12:47:00,12,36166.86,287.04,17,MultiBuy
14658,247.15,2,47,2011-12-04 15:35:00,0,3584.11,123.59,4,Repeat
14659,2529.93,9,1195,2011-12-01 12:17:00,38,84139.4,332.57,8,MultiBuy
14660,285.74,2,228,2011-09-14 11:34:00,7,4313.94,143.8,86,Repeat
14661,107.95,1,35,2011-11-13 11:51:00,1,431.8,107.95,26,Active
14662,741.37,4,578,2011-11-11 12:13:00,17,32871.82,209.37,28,MultiBuy
14664,636.24,2,465,2011-11-20 10:59:00,17,33392.4,340.74,19,MultiBuy
14665,1835.7,5,740,2011-10-10 09:14:00,41,40971.72,455.24,60,MultiBuy
14666,179.95,1,155,2011-11-15 12:57:00,8,2339.35,179.95,23,Active
14667,9170.79,25,5318,2011-11-29 11:30:00,175,250946.74,443.37,10,MultiBuy
14669,1259.24,3,770,2011-04-12 11:43:00,21,69673.33,419.72,241,MultiBuy
14670,392.86,2,326,2011-03-04 14:13:00,8,27667.54,224.94,279,Repeat
14672,765.55,2,454,2011-04-19 10:19:00,13,22666.81,371.59,234,MultiBuy
14673,1736.4,5,1004,2011-12-06 14:31:00,47,25663.92,346.81,2,MultiBuy
14675,596.36,1,336,2011-11-23 12:58:00,5,57846.92,596.36,15,Active
14676,2548.24,6,2500,2011-11-08 13:29:00,42,20069.28,477.84,30,MultiBuy
14680,28739.11,16,13475,2011-11-14 16:59:00,218,542602.77,2111.29,24,MultiBuy
14681,498.95,3,76,2011-09-29 15:52:00,3,2074.75,296.39,70,Repeat
14682,52.0,2,80,2011-06-05 12:12:00,2,52.0,26.0,187,Repeat
14684,1201.51,5,821,2011-11-14 11:33:00,10,104813.93,268.75,25,MultiBuy
14687,628.38,1,470,2011-08-25 11:59:00,10,9425.7,628.38,106,MultiBuy
14688,5579.1,21,3584,2011-12-02 12:26:00,158,102708.55,317.0,7,MultiBuy
14689,112.8,1,76,2011-05-15 11:22:00,2,1466.4,112.8,208,Lapsed
14690,355.05,2,167,2011-10-26 15:39:00,1,8801.48,183.36,43,Repeat
14691,2114.33,5,707,2011-11-09 12:30:00,48,41222.51,580.6,30,MultiBuy
14692,591.55,4,265,2011-07-25 15:08:00,8,11513.45,169.32,136,Repeat
14693,172.9,1,34,2011-03-20 12:50:00,1,1383.2,172.9,264,Lapsed
14696,2078.95,7,1630,2011-12-05 13:43:00,72,38628.48,297.14,3,MultiBuy
14697,188.61,2,181,2011-05-05 15:39:00,3,2084.52,94.75,217,Repeat
14698,1217.27,5,602,2011-12-08 12:26:00,9,59708.44,298.54,1,Repeat
14699,109.13,1,77,2011-05-09 14:54:00,5,873.04,109.13,213,Lapsed
14700,2195.1,3,1314,2011-11-07 14:40:00,56,81909.8,731.34,31,MultiBuy
14701,2526.09,9,921,2011-11-29 12:38:00,12,124616.05,381.09,10,MultiBuy
14702,3251.79,17,1439,2011-12-08 19:29:00,32,74824.74,218.79,0,MultiBuy
14703,318.17,1,183,2011-11-25 09:23:00,11,6999.74,318.17,14,MultiBuy
14704,1461.62,7,1035,2011-11-20 12:20:00,21,126788.09,325.1,19,MultiBuy
14705,179.0,1,100,2011-05-25 12:39:00,1,179.0,179.0,198,Lapsed
14708,1126.37,3,621,2011-12-07 08:21:00,22,11545.62,412.34,2,MultiBuy
14709,4921.04,13,2484,2011-11-24 15:41:00,157,81375.33,415.18,14,MultiBuy
14710,599.48,4,375,2011-11-25 14:53:00,8,23466.56,172.55,13,Repeat
14711,2839.62,11,966,2011-11-29 14:58:00,10,89240.28,258.67,9,MultiBuy
14712,917.07,3,315,2011-11-10 12:59:00,14,7262.79,290.51,28,MultiBuy
14713,2662.2,11,1613,2011-11-30 16:26:00,41,90052.13,266.43,8,MultiBuy
14714,160.19,1,229,2011-11-15 13:07:00,2,1601.9,160.19,23,Active
14715,867.38,4,521,2011-11-15 12:10:00,11,18153.81,255.69,24,MultiBuy
14716,307.51,2,495,2011-10-27 17:29:00,13,7645.75,149.92,42,MultiBuy
14719,1581.84,5,1025,2011-12-08 12:43:00,26,76154.48,324.06,1,MultiBuy
14720,663.81,3,219,2011-12-04 12:02:00,10,8531.69,230.59,5,MultiBuy
14722,180.42,1,118,2011-07-15 14:58:00,3,5051.76,180.42,146,Active
14723,1120.66,6,671,2011-11-29 15:23:00,9,52662.51,204.12,9,Repeat
14725,655.58,1,588,2011-11-15 12:42:00,22,30812.26,655.58,24,MultiBuy
14727,268.58,1,62,2011-03-10 14:45:00,3,2685.8,268.58,273,Lapsed
14729,313.49,1,197,2010-12-01 12:43:00,6,22257.79,313.49,373,Lapsed
14730,1897.57,8,1078,2011-12-08 14:39:00,21,135346.71,292.96,0,MultiBuy
14731,380.02,3,256,2011-10-23 15:54:00,6,5739.0,127.53,46,Repeat
14732,2702.49,8,1405,2011-12-01 14:34:00,69,52223.79,355.26,7,MultiBuy
14733,9585.91,12,3764,2011-11-23 15:39:00,130,219924.88,1088.74,15,MultiBuy
14735,6050.69,31,2263,2011-12-06 12:09:00,102,54360.21,281.66,3,MultiBuy
14737,1164.55,3,345,2011-12-06 10:16:00,17,8171.85,480.7,3,MultiBuy
14738,1314.45,7,601,2011-10-28 08:56:00,33,12004.18,222.3,42,MultiBuy
14739,3902.28,7,3820,2011-12-05 16:54:00,55,35935.76,598.93,3,MultiBuy
14740,1448.21,3,735,2011-05-26 18:17:00,41,43812.14,492.27,196,MultiBuy
14741,1400.34,6,841,2011-11-28 08:48:00,38,14185.97,240.44,11,MultiBuy
14744,1084.98,7,626,2011-11-23 12:51:00,15,4404.3,176.17,15,MultiBuy
14745,1220.26,5,1038,2011-08-19 10:05:00,60,21348.93,309.4,112,MultiBuy
14747,328.2,1,84,2011-04-04 14:09:00,2,5907.6,328.2,248,Lapsed
